2696
1286
2137
1807
1838
2938
2264
2693
2970
2503
1185
441
2859
56
171
1257
179
2891
3201
2807
667
420
289
48
88
436
1306
805
292
2514
83
425
2413
2665
1951
2783
3061
77
2071
2761
2265
2048
2853
579
1299
907
589
2085
60
2572
3066
183
2068
2388
2359
2362
30
2034
1999
2355
2346
2870
2344
1939
2170
2360
827
2409
878
2881
2593
298
1983
386
326
2551
929
2079
1861
1952
3055
1463
1723
971
2749
1897
583
1949
521
1966
1445
1282
2020
38
8
72
2830
1874
406
473
242
517
1271
3273
2298
2883
3217
2449
2482
2648
1009
3276
2994
2613
1867
482
379
3077
1191
1462
1350
3251
3173
3264
2794
2674
2191
2055
1984
2424
1258
271
89
59
2765
322
5
1465
1456
3044
2082
2325
1722
1157
1980
2842
2358
2598
1547
2875
2144
1385
2486
2530
2977
4
3045
2301
1487
1811
112
1093
2403
2944
397
1887
3133
1279
2931
2450
2552
1075
605
1063
2729
2860
1301
2087
2857
1808
1976
2684
1876
2216
2701
1795
3002
2323
2757
2677
462
856
3130
3158
1407
1639
2614
2439
401
1384
1642
2574
3122
2463
2781
2600
1835
291
1460
2972
325
519
2509
1831
2596
2725
2159
2390
2755
957
2754
1357
2914
1322
1662
1195
1961
3050
3187
2340
231
1099
1893
1753
2877
567
2586
315
2604
3062
276
1673
479
1575
2056
3243
228
1512
1848
1111
1879
1361
2319
39
287
2241
2046
2508
1328
2247
2558
2967
486
466
1796
51
324
2133
95
1025
3252
2275
2317
1967
3040
2158
2623
921
1263
154
2642
2686
1794
1264
1974
2666
2829
2406
2029
2455
258
1522
593
1444
191
2151
1433
419
2928
1530
354
1991
2041
2494
2635
2399
2114
2767
2400
1864
3023
2033
2179
1135
2412
2611
866
1440
2612
2076
2540
825
426
3202
2249
2067
1531
2372
3132
2953
2407
1667
3195
3081
285
1881
69
2202
2436
61
2821
169
2305
3167
340
2936
131
1369
1837
3125
2389
721
2175
1419
2375
1381
1832
2580
2387
1314
6
1971
198
1091
36
2226
3205
2553
400
2893
1857
2554
79
1393
2299
2086
2982
176
309
2410
3
2115
2673
894
3257
2652
2879
1959
2571
1866
2885
86
391
3128
3271
2484
2559
1845
2311
34
2078
2469
2513
2097
1972
1276
2192
2706
2715
2474
2444
1325
1793
3121
2370
1217
