1
50
2
51
5
46
28
52
53
54
4
81
55
39
8
9
56
49
10
57
26
58
47
35
12
59
13
14
60
61
62
63
43
15
64
74
65
66
17
18
67
38
19
7
6
68
69
20
70
71
40
3
72
73
22
21
23
24
42
25
27
75
36
29
30
11
31
37
76
41
77
78
82
32
79
83
80
48
