252
2505
97
2259
410
488
310
3051
277
493
2261
2506
230
233
1097
2006
1466
3262
240
284
1484
451
965
296
1468
3003
791
269
324
467
417
1475
531
311
1163
61
102
783
1459
1325
2278
465
1994
2262
2263
573
1696
262
1704
1344
321
85
2504
2385
490
947
483
250
2280
501
1786
372
595
215
1977
505
217
270
1467
204
1201
3103
1323
841
376
1737
3174
813
15
1928
2518
1364
1474
499
3095
484
1447
119
1571
1889
1414
1486
1806
